2010-07-04,2.437115767,2.437115767,2.437115767,2.437115767,2.437115767,2.437115767
2010-07-05,2.442758231,2.442758231,2.442758231,2.442758231,2.442758231,2.442758231
2010-07-06,2.448383216,2.448383216,2.448383216,2.448383216,2.448383216,2.448383216
2010-07-07,2.4539905,2.4539905,2.4539905,2.4539905,2.4539905,2.4539905
2010-07-08,2.459579861,2.459579861,2.459579861,2.459579861,2.459579861,2.459579861
2010-07-09,2.465151078,2.465151078,2.465151078,2.465151078,2.465151078,2.465151078
2010-07-10,2.470703932,2.470703932,2.470703932,2.470703932,2.470703932,2.470703932
2010-07-11,2.476238204,2.476238204,2.476238204,2.476238204,2.476238204,2.476238204
2010-07-12,2.481753674,2.481753674,2.481753674,2.481753674,2.481753674,2.481753674
2010-07-13,2.487250126,2.487250126,2.487250126,2.487250126,2.487250126,2.487250126
2010-07-14,2.492727342,2.492727342,2.492727342,2.492727342,2.492727342,2.492727342
2010-07-15,2.498185105,2.498185105,2.498185105,2.498185105,2.498185105,2.498185105
2010-07-16,2.503623202,2.503623202,2.503623202,2.503623202,2.503623202,2.503623202
2010-07-17,2.509041416,2.509041416,2.509041416,2.509041416,2.509041416,2.509041416
2010-07-18,2.514439534,2.514439534,2.514439534,2.514439534,2.514439534,2.514439534
2010-07-19,2.519817343,2.519817343,2.519817343,2.519817343,2.519817343,2.519817343
2010-07-20,2.52517463,2.52517463,2.52517463,2.52517463,2.52517463,2.52517463
2010-07-21,2.530511184,2.530511184,2.530511184,2.530511184,2.530511184,2.530511184
2010-07-22,2.535826795,2.535826795,2.535826795,2.535826795,2.535826795,2.535826795
2010-07-23,2.541121252,2.541121252,2.541121252,2.541121252,2.541121252,2.541121252
2010-07-24,2.546394347,2.546394347,2.546394347,2.546394347,2.546394347,2.546394347
2010-07-25,2.551645871,2.551645871,2.551645871,2.551645871,2.551645871,2.551645871
2010-07-26,2.556875616,2.556875616,2.556875616,2.556875616,2.556875616,2.556875616
2010-07-27,2.562083378,2.562083378,2.562083378,2.562083378,2.562083378,2.562083378
2010-07-28,2.567268949,2.567268949,2.567268949,2.567268949,2.567268949,2.567268949
2010-07-29,2.572432126,2.572432126,2.572432126,2.572432126,2.572432126,2.572432126
2010-07-30,2.577572703,2.577572703,2.577572703,2.577572703,2.577572703,2.577572703
2010-07-31,2.58269048,2.58269048,2.58269048,2.58269048,2.58269048,2.58269048
2010-08-01,2.587785252,2.587785252,2.587785252,2.587785252,2.587785252,2.587785252
2010-08-02,2.59285682,2.59285682,2.59285682,2.59285682,2.59285682,2.59285682
2010-08-03,2.597904983,2.597904983,2.597904983,2.597904983,2.597904983,2.597904983
2010-08-04,2.602929542,2.602929542,2.602929542,2.602929542,2.602929542,2.602929542
2010-08-05,2.607930298,2.607930298,2.607930298,2.607930298,2.607930298,2.607930298
2010-08-06,2.612907054,2.612907054,2.612907054,2.612907054,2.612907054,2.612907054
2010-08-07,2.617859613,2.617859613,2.617859613,2.617859613,2.617859613,2.617859613
2010-08-08,2.62278778,2.62278778,2.62278778,2.62278778,2.62278778,2.62278778
2010-08-09,2.627691361,2.627691361,2.627691361,2.627691361,2.627691361,2.627691361
2010-08-10,2.632570162,2.632570162,2.632570162,2.632570162,2.632570162,2.632570162
2010-08-11,2.63742399,2.63742399,2.63742399,2.63742399,2.63742399,2.63742399
2010-08-12,2.642252653,2.642252653,2.642252653,2.642252653,2.642252653,2.642252653
2010-08-13,2.647055962,2.647055962,2.647055962,2.647055962,2.647055962,2.647055962
2010-08-14,2.651833725,2.651833725,2.651833725,2.651833725,2.651833725,2.651833725
2010-08-15,2.656585756,2.656585756,2.656585756,2.656585756,2.656585756,2.656585756
2010-08-16,2.661311865,2.661311865,2.661311865,2.661311865,2.661311865,2.661311865
2010-08-17,2.666011867,2.666011867,2.666011867,2.666011867,2.666011867,2.666011867
2010-08-18,2.670685577,2.670685577,2.670685577,2.670685577,2.670685577,2.670685577
2010-08-19,2.675332808,2.675332808,2.675332808,2.675332808,2.675332808,2.675332808
2010-08-20,2.679953379,2.679953379,2.679953379,2.679953379,2.679953379,2.679953379
2010-08-21,2.684547106,2.684547106,2.684547106,2.684547106,2.684547106,2.684547106
2010-08-22,2.689113808,2.689113808,2.689113808,2.689113808,2.689113808,2.689113808
2010-08-23,2.693653306,2.693653306,2.693653306,2.693653306,2.693653306,2.693653306
2010-08-24,2.698165419,2.698165419,2.698165419,2.698165419,2.698165419,2.698165419
2010-08-25,2.70264997,2.70264997,2.70264997,2.70264997,2.70264997,2.70264997
2010-08-26,2.707106781,2.707106781,2.707106781,2.707106781,2.707106781,2.707106781
2010-08-27,2.711535677,2.711535677,2.711535677,2.711535677,2.711535677,2.711535677
2010-08-28,2.715936483,2.715936483,2.715936483,2.715936483,2.715936483,2.715936483
2010-08-29,2.720309025,2.720309025,2.720309025,2.720309025,2.720309025,2.720309025
2010-08-30,2.72465313,2.72465313,2.72465313,2.72465313,2.72465313,2.72465313
2010-08-31,2.728968627,2.728968627,2.728968627,2.728968627,2.728968627,2.728968627
2010-09-01,2.733255346,2.733255346,2.733255346,2.733255346,2.733255346,2.733255346
2010-09-02,2.737513117,2.737513117,2.737513117,2.737513117,2.737513117,2.737513117
2010-09-03,2.741741773,2.741741773,2.741741773,2.741741773,2.741741773,2.741741773
2010-09-04,2.745941145,2.745941145,2.745941145,2.745941145,2.745941145,2.745941145
2010-09-05,2.75011107,2.75011107,2.75011107,2.75011107,2.75011107,2.75011107
2010-09-06,2.754251381,2.754251381,2.754251381,2.754251381,2.754251381,2.754251381
2010-09-07,2.758361915,2.758361915,2.758361915,2.758361915,2.758361915,2.758361915
2010-09-08,2.762442511,2.762442511,2.762442511,2.762442511,2.762442511,2.762442511
2010-09-09,2.766493007,2.766493007,2.766493007,2.766493007,2.766493007,2.766493007
2010-09-10,2.770513243,2.770513243,2.770513243,2.770513243,2.770513243,2.770513243
2010-09-11,2.77450306,2.77450306,2.77450306,2.77450306,2.77450306,2.77450306
2010-09-12,2.778462302,2.778462302,2.778462302,2.778462302,2.778462302,2.778462302
2010-09-13,2.782390811,2.782390811,2.782390811,2.782390811,2.782390811,2.782390811
2010-09-14,2.786288432,2.786288432,2.786288432,2.786288432,2.786288432,2.786288432
2010-09-15,2.790155012,2.790155012,2.790155012,2.790155012,2.790155012,2.790155012
2010-09-16,2.793990399,2.793990399,2.793990399,2.793990399,2.793990399,2.793990399
2010-09-17,2.79779444,2.79779444,2.79779444,2.79779444,2.79779444,2.79779444
2010-09-18,2.801566985,2.801566985,2.801566985,2.801566985,2.801566985,2.801566985
2010-09-19,2.805307886,2.805307886,2.805307886,2.805307886,2.805307886,2.805307886
2010-09-20,2.809016994,2.809016994,2.809016994,2.809016994,2.809016994,2.809016994
2010-09-21,2.812694164,2.812694164,2.812694164,2.812694164,2.812694164,2.812694164
2010-09-22,2.816339251,2.816339251,2.816339251,2.816339251,2.816339251,2.816339251
2010-09-23,2.819952109,2.819952109,2.819952109,2.819952109,2.819952109,2.819952109
2010-09-24,2.823532598,2.823532598,2.823532598,2.823532598,2.823532598,2.823532598
2010-09-25,2.827080574,2.827080574,2.827080574,2.827080574,2.827080574,2.827080574
2010-09-26,2.830595899,2.830595899,2.830595899,2.830595899,2.830595899,2.830595899
2010-09-27,2.834078434,2.834078434,2.834078434,2.834078434,2.834078434,2.834078434
2010-09-28,2.83752804,2.83752804,2.83752804,2.83752804,2.83752804,2.83752804
2010-09-29,2.840944582,2.840944582,2.840944582,2.840944582,2.840944582,2.840944582
2010-09-30,2.844327926,2.844327926,2.844327926,2.844327926,2.844327926,2.844327926
2010-10-01,2.847677936,2.847677936,2.847677936,2.847677936,2.847677936,2.847677936
2010-10-02,2.850994482,2.850994482,2.850994482,2.850994482,2.850994482,2.850994482
2010-10-03,2.854277432,2.854277432,2.854277432,2.854277432,2.854277432,2.854277432
2010-10-04,2.857526656,2.857526656,2.857526656,2.857526656,2.857526656,2.857526656
2010-10-05,2.860742027,2.860742027,2.860742027,2.860742027,2.860742027,2.860742027
2010-10-06,2.863923417,2.863923417,2.863923417,2.863923417,2.863923417,2.863923417
2010-10-07,2.867070701,2.867070701,2.867070701,2.867070701,2.867070701,2.867070701
2010-10-08,2.870183755,2.870183755,2.870183755,2.870183755,2.870183755,2.870183755
2010-10-09,2.873262455,2.873262455,2.873262455,2.873262455,2.873262455,2.873262455
2010-10-10,2.87630668,2.87630668,2.87630668,2.87630668,2.87630668,2.87630668
2010-10-11,2.87931631,2.87931631,2.87931631,2.87931631,2.87931631,2.87931631
2010-10-12,2.882291226,2.882291226,2.882291226,2.882291226,2.882291226,2.882291226
2010-10-13,2.885231311,2.885231311,2.885231311,2.885231311,2.885231311,2.885231311
2010-10-14,2.888136449,2.888136449,2.888136449,2.888136449,2.888136449,2.888136449
2010-10-15,2.891006524,2.891006524,2.891006524,2.891006524,2.891006524,2.891006524
2010-10-16,2.893841424,2.893841424,2.893841424,2.893841424,2.893841424,2.893841424
2010-10-17,2.896641037,2.896641037,2.896641037,2.896641037,2.896641037,2.896641037
2010-10-18,2.899405252,2.899405252,2.899405252,2.899405252,2.899405252,2.899405252
2010-10-19,2.902133959,2.902133959,2.902133959,2.902133959,2.902133959,2.902133959
2010-10-20,2.904827052,2.904827052,2.904827052,2.904827052,2.904827052,2.904827052
2010-10-21,2.907484425,2.907484425,2.907484425,2.907484425,2.907484425,2.907484425
2010-10-22,2.910105971,2.910105971,2.910105971,2.910105971,2.910105971,2.910105971
2010-10-23,2.912691587,2.912691587,2.912691587,2.912691587,2.912691587,2.912691587
2010-10-24,2.915241173,2.915241173,2.915241173,2.915241173,2.915241173,2.915241173
2010-10-25,2.917754626,2.917754626,2.917754626,2.917754626,2.917754626,2.917754626
2010-10-26,2.920231847,2.920231847,2.920231847,2.920231847,2.920231847,2.920231847
2010-10-27,2.92267274,2.92267274,2.92267274,2.92267274,2.92267274,2.92267274
2010-10-28,2.925077207,2.925077207,2.925077207,2.925077207,2.925077207,2.925077207
2010-10-29,2.927445153,2.927445153,2.927445153,2.927445153,2.927445153,2.927445153
2010-10-30,2.929776486,2.929776486,2.929776486,2.929776486,2.929776486,2.929776486
2010-10-31,2.932071112,2.932071112,2.932071112,2.932071112,2.932071112,2.932071112
2010-11-01,2.934328942,2.934328942,2.934328942,2.934328942,2.934328942,2.934328942
2010-11-02,2.936549887,2.936549887,2.936549887,2.936549887,2.936549887,2.936549887
2010-11-03,2.938733858,2.938733858,2.938733858,2.938733858,2.938733858,2.938733858
2010-11-04,2.940880769,2.940880769,2.940880769,2.940880769,2.940880769,2.940880769
2010-11-05,2.942990536,2.942990536,2.942990536,2.942990536,2.942990536,2.942990536
2010-11-06,2.945063075,2.945063075,2.945063075,2.945063075,2.945063075,2.945063075
2010-11-07,2.947098305,2.947098305,2.947098305,2.947098305,2.947098305,2.947098305
2010-11-08,2.949096145,2.949096145,2.949096145,2.949096145,2.949096145,2.949096145
2010-11-09,2.951056516,2.951056516,2.951056516,2.951056516,2.951056516,2.951056516
2010-11-10,2.952979342,2.952979342,2.952979342,2.952979342,2.952979342,2.952979342
2010-11-11,2.954864545,2.954864545,2.954864545,2.954864545,2.954864545,2.954864545
2010-11-12,2.956712052,2.956712052,2.956712052,2.956712052,2.956712052,2.956712052
2010-11-13,2.958521789,2.958521789,2.958521789,2.958521789,2.958521789,2.958521789
2010-11-14,2.960293686,2.960293686,2.960293686,2.960293686,2.960293686,2.960293686
2010-11-15,2.962027672,2.962027672,2.962027672,2.962027672,2.962027672,2.962027672
2010-11-16,2.963723678,2.963723678,2.963723678,2.963723678,2.963723678,2.963723678
2010-11-17,2.965381639,2.965381639,2.965381639,2.965381639,2.965381639,2.965381639
2010-11-18,2.967001488,2.967001488,2.967001488,2.967001488,2.967001488,2.967001488
2010-11-19,2.968583161,2.968583161,2.968583161,2.968583161,2.968583161,2.968583161
2010-11-20,2.970126596,2.970126596,2.970126596,2.970126596,2.970126596,2.970126596
2010-11-21,2.971631733,2.971631733,2.971631733,2.971631733,2.971631733,2.971631733
2010-11-22,2.973098511,2.973098511,2.973098511,2.973098511,2.973098511,2.973098511
2010-11-23,2.974526873,2.974526873,2.974526873,2.974526873,2.974526873,2.974526873
2010-11-24,2.975916762,2.975916762,2.975916762,2.975916762,2.975916762,2.975916762
2010-11-25,2.977268124,2.977268124,2.977268124,2.977268124,2.977268124,2.977268124
2010-11-26,2.978580904,2.978580904,2.978580904,2.978580904,2.978580904,2.978580904
2010-11-27,2.979855052,2.979855052,2.979855052,2.979855052,2.979855052,2.979855052
2010-11-28,2.981090517,2.981090517,2.981090517,2.981090517,2.981090517,2.981090517
2010-11-29,2.982287251,2.982287251,2.982287251,2.982287251,2.982287251,2.982287251
2010-11-30,2.983445205,2.983445205,2.983445205,2.983445205,2.983445205,2.983445205
2010-12-01,2.984564335,2.984564335,2.984564335,2.984564335,2.984564335,2.984564335
2010-12-02,2.985644595,2.985644595,2.985644595,2.985644595,2.985644595,2.985644595
2010-12-03,2.986685944,2.986685944,2.986685944,2.986685944,2.986685944,2.986685944
2010-12-04,2.987688341,2.987688341,2.987688341,2.987688341,2.987688341,2.987688341
2010-12-05,2.988651745,2.988651745,2.988651745,2.988651745,2.988651745,2.988651745
2010-12-06,2.989576119,2.989576119,2.989576119,2.989576119,2.989576119,2.989576119
2010-12-07,2.990461426,2.990461426,2.990461426,2.990461426,2.990461426,2.990461426
2010-12-08,2.991307631,2.991307631,2.991307631,2.991307631,2.991307631,2.991307631
2010-12-09,2.992114701,2.992114701,2.992114701,2.992114701,2.992114701,2.992114701
2010-12-10,2.992882605,2.992882605,2.992882605,2.992882605,2.992882605,2.992882605
2010-12-11,2.993611311,2.993611311,2.993611311,2.993611311,2.993611311,2.993611311
2010-12-12,2.99430079,2.99430079,2.99430079,2.99430079,2.99430079,2.99430079
2010-12-13,2.994951017,2.994951017,2.994951017,2.994951017,2.994951017,2.994951017
2010-12-14,2.995561965,2.995561965,2.995561965,2.995561965,2.995561965,2.995561965
2010-12-15,2.996133609,2.996133609,2.996133609,2.996133609,2.996133609,2.996133609
2010-12-16,2.996665928,2.996665928,2.996665928,2.996665928,2.996665928,2.996665928
2010-12-17,2.9971589,2.9971589,2.9971589,2.9971589,2.9971589,2.9971589
2010-12-18,2.997612506,2.997612506,2.997612506,2.997612506,2.997612506,2.997612506
2010-12-19,2.998026728,2.998026728,2.998026728,2.998026728,2.998026728,2.998026728
2010-12-20,2.99840155,2.99840155,2.99840155,2.99840155,2.99840155,2.99840155
2010-12-21,2.998736957,2.998736957,2.998736957,2.998736957,2.998736957,2.998736957
2010-12-22,2.999032935,2.999032935,2.999032935,2.999032935,2.999032935,2.999032935
2010-12-23,2.999289473,2.999289473,2.999289473,2.999289473,2.999289473,2.999289473
2010-12-24,2.99950656,2.99950656,2.99950656,2.99950656,2.99950656,2.99950656
2010-12-25,2.999684189,2.999684189,2.999684189,2.999684189,2.999684189,2.999684189
2010-12-26,2.999822352,2.999822352,2.999822352,2.999822352,2.999822352,2.999822352
2010-12-27,2.999921044,2.999921044,2.999921044,2.999921044,2.999921044,2.999921044
2010-12-28,2.999980261,2.999980261,2.999980261,2.999980261,2.999980261,2.999980261
2010-12-29,3,3,3,3,3,3
2010-12-30,2.999980261,2.999980261,2.999980261,2.999980261,2.999980261,2.999980261
2010-12-31,2.999921044,2.999921044,2.999921044,2.999921044,2.999921044,2.999921044
2011-01-01,2.999822352,2.999822352,2.999822352,2.999822352,2.999822352,2.999822352
2011-01-02,2.999684189,2.999684189,2.999684189,2.999684189,2.999684189,2.999684189
2011-01-03,2.99950656,2.99950656,2.99950656,2.99950656,2.99950656,2.99950656
2011-01-04,2.999289473,2.999289473,2.999289473,2.999289473,2.999289473,2.999289473
2011-01-05,2.999032935,2.999032935,2.999032935,2.999032935,2.999032935,2.999032935
2011-01-06,2.998736957,2.998736957,2.998736957,2.998736957,2.998736957,2.998736957
2011-01-07,2.99840155,2.99840155,2.99840155,2.99840155,2.99840155,2.99840155
2011-01-08,2.998026728,2.998026728,2.998026728,2.998026728,2.998026728,2.998026728
2011-01-09,2.997612506,2.997612506,2.997612506,2.997612506,2.997612506,2.997612506
2011-01-10,2.9971589,2.9971589,2.9971589,2.9971589,2.9971589,2.9971589
2011-01-11,2.996665928,2.996665928,2.996665928,2.996665928,2.996665928,2.996665928
2011-01-12,2.996133609,2.996133609,2.996133609,2.996133609,2.996133609,2.996133609
2011-01-13,2.995561965,2.995561965,2.995561965,2.995561965,2.995561965,2.995561965
2011-01-14,2.994951017,2.994951017,2.994951017,2.994951017,2.994951017,2.994951017
2011-01-15,2.99430079,2.99430079,2.99430079,2.99430079,2.99430079,2.99430079
2011-01-16,2.993611311,2.993611311,2.993611311,2.993611311,2.993611311,2.993611311
2011-01-17,2.992882605,2.992882605,2.992882605,2.992882605,2.992882605,2.992882605
2011-01-18,2.992114701,2.992114701,2.992114701,2.992114701,2.992114701,2.992114701
2011-01-19,2.991307631,2.991307631,2.991307631,2.991307631,2.991307631,2.991307631
2011-01-20,2.990461426,2.990461426,2.990461426,2.990461426,2.990461426,2.990461426
2011-01-21,2.989576119,2.989576119,2.989576119,2.989576119,2.989576119,2.989576119
2011-01-22,2.988651745,2.988651745,2.988651745,2.988651745,2.988651745,2.988651745
2011-01-23,2.987688341,2.987688341,2.987688341,2.987688341,2.987688341,2.987688341
2011-01-24,2.986685944,2.986685944,2.986685944,2.986685944,2.986685944,2.986685944
2011-01-25,2.985644595,2.985644595,2.985644595,2.985644595,2.985644595,2.985644595
2011-01-26,2.984564335,2.984564335,2.984564335,2.984564335,2.984564335,2.984564335
2011-01-27,2.983445205,2.983445205,2.983445205,2.983445205,2.983445205,2.983445205
2011-01-28,2.982287251,2.982287251,2.982287251,2.982287251,2.982287251,2.982287251
2011-01-29,2.981090517,2.981090517,2.981090517,2.981090517,2.981090517,2.981090517
2011-01-30,2.979855052,2.979855052,2.979855052,2.979855052,2.979855052,2.979855052
2011-01-31,2.978580904,2.978580904,2.978580904,2.978580904,2.978580904,2.978580904
2011-02-01,2.977268124,2.977268124,2.977268124,2.977268124,2.977268124,2.977268124
2011-02-02,2.975916762,2.975916762,2.975916762,2.975916762,2.975916762,2.975916762
2011-02-03,2.974526873,2.974526873,2.974526873,2.974526873,2.974526873,2.974526873
2011-02-04,2.973098511,2.973098511,2.973098511,2.973098511,2.973098511,2.973098511
2011-02-05,2.971631733,2.971631733,2.971631733,2.971631733,2.971631733,2.971631733
2011-02-06,2.970126596,2.970126596,2.970126596,2.970126596,2.970126596,2.970126596
2011-02-07,2.968583161,2.968583161,2.968583161,2.968583161,2.968583161,2.968583161
2011-02-08,2.967001488,2.967001488,2.967001488,2.967001488,2.967001488,2.967001488
2011-02-09,2.965381639,2.965381639,2.965381639,2.965381639,2.965381639,2.965381639
2011-02-10,2.963723678,2.963723678,2.963723678,2.963723678,2.963723678,2.963723678
2011-02-11,2.962027672,2.962027672,2.962027672,2.962027672,2.962027672,2.962027672
2011-02-12,2.960293686,2.960293686,2.960293686,2.960293686,2.960293686,2.960293686
2011-02-13,2.958521789,2.958521789,2.958521789,2.958521789,2.958521789,2.958521789
2011-02-14,2.956712052,2.956712052,2.956712052,2.956712052,2.956712052,2.956712052
2011-02-15,2.954864545,2.954864545,2.954864545,2.954864545,2.954864545,2.954864545
2011-02-16,2.952979342,2.952979342,2.952979342,2.952979342,2.952979342,2.952979342
2011-02-17,2.951056516,2.951056516,2.951056516,2.951056516,2.951056516,2.951056516
2011-02-18,2.949096145,2.949096145,2.949096145,2.949096145,2.949096145,2.949096145
2011-02-19,2.947098305,2.947098305,2.947098305,2.947098305,2.947098305,2.947098305
2011-02-20,2.945063075,2.945063075,2.945063075,2.945063075,2.945063075,2.945063075
2011-02-21,2.942990536,2.942990536,2.942990536,2.942990536,2.942990536,2.942990536
2011-02-22,2.940880769,2.940880769,2.940880769,2.940880769,2.940880769,2.940880769
2011-02-23,2.938733858,2.938733858,2.938733858,2.938733858,2.938733858,2.938733858
2011-02-24,2.936549887,2.936549887,2.936549887,2.936549887,2.936549887,2.936549887
2011-02-25,2.934328942,2.934328942,2.934328942,2.934328942,2.934328942,2.934328942
2011-02-26,2.932071112,2.932071112,2.932071112,2.932071112,2.932071112,2.932071112
2011-02-27,2.929776486,2.929776486,2.929776486,2.929776486,2.929776486,2.929776486
2011-02-28,2.927445153,2.927445153,2.927445153,2.927445153,2.927445153,2.927445153
2011-03-01,2.925077207,2.925077207,2.925077207,2.925077207,2.925077207,2.925077207
2011-03-02,2.92267274,2.92267274,2.92267274,2.92267274,2.92267274,2.92267274
2011-03-03,2.920231847,2.920231847,2.920231847,2.920231847,2.920231847,2.920231847
2011-03-04,2.917754626,2.917754626,2.917754626,2.917754626,2.917754626,2.917754626
2011-03-05,2.915241173,2.915241173,2.915241173,2.915241173,2.915241173,2.915241173
2011-03-06,2.912691587,2.912691587,2.912691587,2.912691587,2.912691587,2.912691587
2011-03-07,2.910105971,2.910105971,2.910105971,2.910105971,2.910105971,2.910105971
2011-03-08,2.907484425,2.907484425,2.907484425,2.907484425,2.907484425,2.907484425
2011-03-09,2.904827052,2.904827052,2.904827052,2.904827052,2.904827052,2.904827052
2011-03-10,2.902133959,2.902133959,2.902133959,2.902133959,2.902133959,2.902133959
2011-03-11,2.899405252,2.899405252,2.899405252,2.899405252,2.899405252,2.899405252
2011-03-12,2.896641037,2.896641037,2.896641037,2.896641037,2.896641037,2.896641037
2011-03-13,2.893841424,2.893841424,2.893841424,2.893841424,2.893841424,2.893841424
2011-03-14,2.891006524,2.891006524,2.891006524,2.891006524,2.891006524,2.891006524
